_id,algoname,clientID,symbol,realised,unrealised,sum,balance
655d75dd0bc4ecf4b936e381,ExpiryWedBHLBN,D8460006,BANKNIFTY22NOV2343800CE,4585.5,0,4585.5,1000000
655d75dd0bc4ecf4b936e382,ExpiryWedBHLBN,D9550002,BANKNIFTY22NOV2343800CE,4588.2,0,4588.2,2400000
655d75dd0bc4ecf4b936e383,ExpiryWedBHLBN,D9550017,BANKNIFTY22NOV2343600PE,-6333.45,0,-6333.45,1000000
655d75dd0bc4ecf4b936e384,ExpiryWedBHLBN,D9550002,BANKNIFTY22NOV2343600PE,-6348.45,0,-6348.45,2400000
655d75dd0bc4ecf4b936e385,ExpiryWedBHLBN,D9550005,BANKNIFTY22NOV2343600PE,-6439.95,0,-6439.95,1000000
655d75dd0bc4ecf4b936e386,ExpiryWedBHLBN,D8460002,BANKNIFTY22NOV2343600PE,-12830.55,0,-12830.55,2700000
655d75dd0bc4ecf4b936e387,ExpiryWedBHLBN,D7730007,BANKNIFTY22NOV2343600PE,-6321.3,0,-6321.3,1800000
655d75dd0bc4ecf4b936e388,ExpiryWedBHLBN,B1700057,BANKNIFTY22NOV2343600PE,-6413.7,0,-6413.7,5000000
655d75dd0bc4ecf4b936e389,ExpiryWedBHLBN,D7730008,BANKNIFTY22NOV2343600PE,-6429,0,-6429,2000000
655d75dd0bc4ecf4b936e38a,ExpiryWedBHLBN,D8460005,BANKNIFTY22NOV2343600PE,-6405.45,0,-6405.45,1400000
655d75dd0bc4ecf4b936e38b,ExpWStdBHLBN,B1700057,BANKNIFTY22NOV2343700PE,-3279,0,-3279,5000000
655d75dd0bc4ecf4b936e38c,ExpWStdBHLBN,D8460002,BANKNIFTY22NOV2343700PE,-6448.05,0,-6448.05,2700000
655d75dd0bc4ecf4b936e38d,ExpiryWedBHLBN,D0350354,BANKNIFTY22NOV2343600PE,-6431.25,0,-6431.25,600000
655d75dd0bc4ecf4b936e38e,ExpiryWedBHLBN,D8460006,BANKNIFTY22NOV2343600PE,-6369,0,-6369,1000000
655d75dd0bc4ecf4b936e38f,ExpWStdBHLBN,D9550002,BANKNIFTY22NOV2343700PE,-3258.3,0,-3258.3,2400000
655d75dd0bc4ecf4b936e390,2BHLBN,D8460002,BANKNIFTY22NOV2343800PE,-4423.5,0,-4423.5,2700000
655d75dd0bc4ecf4b936e391,2BHLBN,D7730022,BANKNIFTY22NOV2343800PE,-4456.5,0,-4456.5,650000
655d75dd0bc4ecf4b936e392,2BHLN,D8460002,NIFTY23NOV2319850PE,-197.5,0,-197.5,2700000
655d75dd0bc4ecf4b936e393,2BHLN,D7730022,NIFTY23NOV2319850PE,-210,0,-210,650000
655d75dd0bc4ecf4b936e394,DRBS_N,B1700057,NIFTY23NOV2319900CE,0,1027.5,1027.5,5000000
655d75dd0bc4ecf4b936e395,DRBS_N,B1700057,NIFTY23NOV2318950PE,-25,0,-25,5000000
655d75dd0bc4ecf4b936e396,ExpWStdBHLBN,D9550002,BANKNIFTY22NOV2342900PE,-78,0,-78,2400000
655d75dd0bc4ecf4b936e397,ExpWStdBHLBN,B1700057,BANKNIFTY22NOV2342900PE,-78,0,-78,5000000
655d75dd0bc4ecf4b936e398,ExpWStdBHLBN,D8460002,BANKNIFTY22NOV2342900PE,-153,0,-153,2700000
655d75dd0bc4ecf4b936e399,ExpiryWedBHLBN,D9550005,BANKNIFTY22NOV2342800PE,-24,0,-24,1000000
655d75dd0bc4ecf4b936e39a,ExpiryWedBHLBN,D9550017,BANKNIFTY22NOV2342800PE,-22.5,0,-22.5,1000000
655d75dd0bc4ecf4b936e39b,ExpiryWedBHLBN,D7730008,BANKNIFTY22NOV2342800PE,-24,0,-24,2000000
655d75dd0bc4ecf4b936e39c,ExpiryWedBHLBN,D7730007,BANKNIFTY22NOV2342800PE,-22.5,0,-22.5,1800000
655d75dd0bc4ecf4b936e39d,ExpiryWedBHLBN,B1700057,BANKNIFTY22NOV2342800PE,-25.5,0,-25.5,5000000
655d75dd0bc4ecf4b936e39e,ExpiryWedBHLBN,D8460006,BANKNIFTY22NOV2342800PE,-22.8,0,-22.8,1000000
655d75dd0bc4ecf4b936e39f,ExpiryWedBHLBN,D8460002,BANKNIFTY22NOV2342800PE,-51,0,-51,2700000
655d75dd0bc4ecf4b936e3a0,ExpiryWedBHLBN,D8460005,BANKNIFTY22NOV2342800PE,-25.5,0,-25.5,1400000
655d75dd0bc4ecf4b936e3a1,ExpiryWedBHLBN,D9550002,BANKNIFTY22NOV2342800PE,-24,0,-24,2400000
655d75dd0bc4ecf4b936e3a2,ExpiryWedBHLBN,D0350354,BANKNIFTY22NOV2342800PE,-25.5,0,-25.5,600000
655d75dd0bc4ecf4b936e3a3,DRBS_N,B1700057,NIFTY23NOV2319850PE,-2050,0,-2050,5000000
655d75dd0bc4ecf4b936e3a4,EmaX_BN,B1700057,BANKNIFTY22NOV2343600CE,5169,0,5169,5000000
655d75dd0bc4ecf4b936e3a5,EmaX_N,B1700057,NIFTY23NOV2319750CE,0,2155,2155,5000000
655d75dd0bc4ecf4b936e3a6,2BHLN,D8460002,NIFTY23NOV2319750CE,0,4332.5,4332.5,2700000
655d75dd0bc4ecf4b936e3a7,2BHLN,D7730022,NIFTY23NOV2319750CE,0,4327.5,4327.5,650000
655d75dd0bc4ecf4b936e3a8,EmaX_BN,B1700057,BANKNIFTY22NOV2343800PE,-139.95,0,-139.95,5000000
655d75de0bc4ecf4b936e3a9,ExpWStdBHLBN,D9550002,BANKNIFTY22NOV2345000CE,0,-33,-33,2400000
655d75de0bc4ecf4b936e3aa,ExpWStdBHLBN,B1700057,BANKNIFTY22NOV2345000CE,0,-33,-33,5000000
655d75de0bc4ecf4b936e3ab,ExpiryWedBHLBN,D0350354,BANKNIFTY22NOV2346200CE,-36,0,-36,600000
655d75de0bc4ecf4b936e3ac,ExpWStdBHLBN,D8460002,BANKNIFTY22NOV2345000CE,0,-66,-66,2700000
655d75de0bc4ecf4b936e3ad,ExpiryWedBHLBN,D7730007,BANKNIFTY22NOV2346200CE,-36,0,-36,1800000
655d75de0bc4ecf4b936e3ae,ExpiryWedBHLBN,D8460006,BANKNIFTY22NOV2346200CE,-36,0,-36,1000000
655d75de0bc4ecf4b936e3af,ExpiryWedBHLBN,D8460005,BANKNIFTY22NOV2346200CE,-36,0,-36,1400000
655d75de0bc4ecf4b936e3b0,ExpiryWedBHLBN,D7730008,BANKNIFTY22NOV2346200CE,-36,0,-36,2000000
655d75de0bc4ecf4b936e3b1,ExpiryWedBHLBN,D8460002,BANKNIFTY22NOV2346200CE,-72,0,-72,2700000
655d75de0bc4ecf4b936e3b2,ExpiryWedBHLBN,D9550005,BANKNIFTY22NOV2346200CE,-36,0,-36,1000000
655d75de0bc4ecf4b936e3b3,ExpiryWedBHLBN,D9550002,BANKNIFTY22NOV2346200CE,-36,0,-36,2400000
655d75de0bc4ecf4b936e3b4,ExpiryWedBHLBN,D9550017,BANKNIFTY22NOV2346200CE,-36,0,-36,1000000
655d75de0bc4ecf4b936e3b5,ExpiryWedBHLBN,B1700057,BANKNIFTY22NOV2346200CE,-36,0,-36,5000000
655d75de0bc4ecf4b936e3b6,2BHLN,D8460002,NIFTY23NOV2319250PE,-42.5,0,-42.5,2700000
655d75de0bc4ecf4b936e3b7,2BHLN,D7730022,NIFTY23NOV2319250PE,-42.5,0,-42.5,650000
655d75de0bc4ecf4b936e3b8,DRB_BN,D7730022,BANKNIFTY22NOV2345300CE,-49.5,0,-49.5,650000
655d75de0bc4ecf4b936e3b9,DRB_BN,D9550016,BANKNIFTY22NOV2345300CE,-24.75,0,-24.75,1600000
655d75de0bc4ecf4b936e3ba,DRB_BN,D8460002,BANKNIFTY22NOV2345300CE,-49.5,0,-49.5,2700000
655d75de0bc4ecf4b936e3bb,FDRS_BN,D9550016,BANKNIFTY22NOV2345300CE,-24.75,0,-24.75,1600000
655d75de0bc4ecf4b936e3bc,FDRS_BN,B1700057,BANKNIFTY22NOV2345300CE,-24.75,0,-24.75,5000000
655d75de0bc4ecf4b936e3bd,DRB_BN,D9550016,BANKNIFTY22NOV2343600CE,1884,0,1884,1600000
655d75de0bc4ecf4b936e3be,DRB_BN,D7730022,BANKNIFTY22NOV2343600CE,3761.25,0,3761.25,650000
655d75de0bc4ecf4b936e3bf,DRB_BN,D8460002,BANKNIFTY22NOV2343600CE,3757.2,0,3757.2,2700000
655d75de0bc4ecf4b936e3c0,FDRS_BN,B1700057,BANKNIFTY22NOV2343600CE,1880.25,0,1880.25,5000000
655d75de0bc4ecf4b936e3c1,FDRS_BN,D9550016,BANKNIFTY22NOV2343600CE,1880.25,0,1880.25,1600000
655d75de0bc4ecf4b936e3c2,DRB_N,D8460002,NIFTY23NOV2320200CE,-52.5,0,-52.5,2700000
655d75de0bc4ecf4b936e3c3,DRB_N,D7730022,NIFTY23NOV2320200CE,-52.5,0,-52.5,650000
655d75de0bc4ecf4b936e3c4,DRB_N,D9550016,NIFTY23NOV2320200CE,-52.5,0,-52.5,1600000
655d75de0bc4ecf4b936e3c5,DRBS_N,B1700057,NIFTY23NOV2320200CE,-52.5,0,-52.5,5000000
655d75de0bc4ecf4b936e3c6,DRB_N,D9550016,NIFTY23NOV2319750CE,0,1500,1500,1600000
655d75de0bc4ecf4b936e3c7,DRB_N,D7730022,NIFTY23NOV2319750CE,0,1510,1510,650000
655d75de0bc4ecf4b936e3c8,DRB_N,D8460002,NIFTY23NOV2319750CE,0,1497.5,1497.5,2700000
655d75de0bc4ecf4b936e3c9,ExpiryWedBHLBN,D8460002,BANKNIFTY22NOV2342900PE,-105,0,-105,2700000
655d75de0bc4ecf4b936e3ca,ExpiryWedBHLBN,D9550017,BANKNIFTY22NOV2342900PE,-52.5,0,-52.5,1000000
655d75de0bc4ecf4b936e3cb,ExpiryWedBHLBN,D9550002,BANKNIFTY22NOV2342900PE,-52.5,0,-52.5,2400000
655d75de0bc4ecf4b936e3cc,ExpiryWedBHLBN,D8460005,BANKNIFTY22NOV2342900PE,-52.5,0,-52.5,1400000
655d75de0bc4ecf4b936e3cd,ExpiryWedBHLBN,B1700057,BANKNIFTY22NOV2342900PE,-52.5,0,-52.5,5000000
655d75de0bc4ecf4b936e3ce,ExpiryWedBHLBN,D0350354,BANKNIFTY22NOV2342900PE,-52.5,0,-52.5,600000
655d75de0bc4ecf4b936e3cf,ExpiryWedBHLBN,D9550005,BANKNIFTY22NOV2342900PE,-54,0,-54,1000000
655d75de0bc4ecf4b936e3d0,ExpiryWedBHLBN,D7730007,BANKNIFTY22NOV2342900PE,-52.8,0,-52.8,1800000
655d75de0bc4ecf4b936e3d1,ExpiryWedBHLBN,D7730008,BANKNIFTY22NOV2342900PE,-54,0,-54,2000000
655d75de0bc4ecf4b936e3d2,ExpiryWedBHLBN,D8460006,BANKNIFTY22NOV2342900PE,-54,0,-54,1000000
655d75de0bc4ecf4b936e3d3,2BHLN,D7730022,NIFTY23NOV2319400PE,-132.5,0,-132.5,650000
655d75de0bc4ecf4b936e3d4,2BHLN,D8460002,NIFTY23NOV2319400PE,-132.5,0,-132.5,2700000
655d75de0bc4ecf4b936e3d5,2BHLBN,D7730022,BANKNIFTY22NOV2342900PE,-52.5,0,-52.5,650000
655d75de0bc4ecf4b936e3d6,2BHLBN,D8460002,BANKNIFTY22NOV2342900PE,-52.5,0,-52.5,2700000
655d75de0bc4ecf4b936e3d7,NDST_N,B1700057,NIFTY23NOV2319600PE,-205,0,-205,5000000
655d75de0bc4ecf4b936e3d8,MTRS_3C,D8460002,BANKNIFTY22NOV2344700CE,-36,0,-36,2700000
655d75de0bc4ecf4b936e3d9,MTRS_3C,B1700057,BANKNIFTY22NOV2344700CE,-36,0,-36,5000000
655d75de0bc4ecf4b936e3da,MTRS_2C,D8460002,BANKNIFTY22NOV2344700CE,-36,0,-36,2700000
655d75de0bc4ecf4b936e3db,MagicTrend50,D8460006,BANKNIFTY22NOV2344700CE,-36,0,-36,1000000
655d75de0bc4ecf4b936e3dc,MagicTrend50,D0151150,BANKNIFTY22NOV2344700CE,-36,0,-36,900000
655d75de0bc4ecf4b936e3dd,MagicTrend50,D8460007,BANKNIFTY22NOV2344700CE,-90,0,-90,1700000
655d75de0bc4ecf4b936e3de,MagicTrend50,D8460005,BANKNIFTY22NOV2344700CE,-36,0,-36,1400000
655d75de0bc4ecf4b936e3df,MagicTrend50,D7730004,BANKNIFTY22NOV2344700CE,-36,0,-36,900000
655d75de0bc4ecf4b936e3e0,MagicTrend50,D9550019,BANKNIFTY22NOV2344700CE,-18,0,-18,600000
655d75de0bc4ecf4b936e3e1,MagicTrend50,D9550012,BANKNIFTY22NOV2344700CE,-108,0,-108,3000000
655d75de0bc4ecf4b936e3e2,MagicTrend50,D7730021,BANKNIFTY22NOV2344700CE,-36,0,-36,1000000
655d75de0bc4ecf4b936e3e3,MagicTrend50,D9550005,BANKNIFTY22NOV2344700CE,-36,0,-36,1000000
655d75de0bc4ecf4b936e3e4,MagicTrend50,D7730010,BANKNIFTY22NOV2344700CE,-18,0,-18,600000
655d75de0bc4ecf4b936e3e5,MagicTrend50,D7730008,BANKNIFTY22NOV2344700CE,-72,0,-72,2000000
655d75de0bc4ecf4b936e3e6,MagicTrend50,D9550017,BANKNIFTY22NOV2344700CE,-36,0,-36,1000000
655d75de0bc4ecf4b936e3e7,MagicTrend50,D9550004,BANKNIFTY22NOV2344700CE,-36,0,-36,1000000
655d75de0bc4ecf4b936e3e8,MagicTrend50,D9550006,BANKNIFTY22NOV2344700CE,-36,0,-36,900000
655d75de0bc4ecf4b936e3e9,MagicTrend50,D9550002,BANKNIFTY22NOV2344700CE,-72,0,-72,2400000
655d75de0bc4ecf4b936e3ea,MagicTrend50,D0350354,BANKNIFTY22NOV2344700CE,-36,0,-36,600000
655d75de0bc4ecf4b936e3eb,MagicTrend50,D8460004,BANKNIFTY22NOV2344700CE,-36,0,-36,600000
655d75de0bc4ecf4b936e3ec,MagicTrend50,D9550011,BANKNIFTY22NOV2344700CE,-18,0,-18,600000
655d75de0bc4ecf4b936e3ed,MagicTrend50,D7730012,BANKNIFTY22NOV2344700CE,-36,0,-36,600000
655d75de0bc4ecf4b936e3ee,MagicTrend50,D9550016,BANKNIFTY22NOV2344700CE,-36,0,-36,1600000
655d75de0bc4ecf4b936e3ef,MagicTrend50,D9550014,BANKNIFTY22NOV2344700CE,-36,0,-36,600000
655d75de0bc4ecf4b936e3f0,MagicTrend50,D7730007,BANKNIFTY22NOV2344700CE,-108,0,-108,1800000
655d75de0bc4ecf4b936e3f1,MagicTrend50,D8460002,BANKNIFTY22NOV2344700CE,-108,0,-108,2700000
655d75de0bc4ecf4b936e3f2,MagicTrend50,D8460003,BANKNIFTY22NOV2344700CE,-36,0,-36,900000
655d75de0bc4ecf4b936e3f3,MagicTrend50,D9550018,BANKNIFTY22NOV2344700CE,-18,0,-18,600000
655d75de0bc4ecf4b936e3f4,MTR_2C,D9550016,BANKNIFTY22NOV2344700CE,-18,0,-18,1600000
655d75de0bc4ecf4b936e3f5,MagicTrend50,D7730022,BANKNIFTY22NOV2344700CE,-108,0,-108,650000
655d75de0bc4ecf4b936e3f6,MagicTrend50,B1700057,BANKNIFTY22NOV2344700CE,-72,0,-72,5000000
655d75de0bc4ecf4b936e3f7,MagicPair,D9550012,BANKNIFTY22NOV2343600CE,4081.5,0,4081.5,3000000
655d75de0bc4ecf4b936e3f8,MTR_2C,B1700057,BANKNIFTY22NOV2344700CE,-36,0,-36,5000000
655d75de0bc4ecf4b936e3f9,MagicPair,D7730022,BANKNIFTY22NOV2343600CE,4084.5,0,4084.5,650000
655d75de0bc4ecf4b936e3fa,MagicPair,D9550012,NIFTY23NOV2319100PE,-40,0,-40,3000000
655d75de0bc4ecf4b936e3fb,MagicPair,B1700057,BANKNIFTY22NOV2343600CE,4083,0,4083,5000000
655d75de0bc4ecf4b936e3fc,MagicPair,D7730022,NIFTY23NOV2319100PE,-40,0,-40,650000
655d75de0bc4ecf4b936e3fd,MagicPair,B1700057,NIFTY23NOV2319100PE,-40,0,-40,5000000
655d75de0bc4ecf4b936e3fe,MTRS_3C,B1700057,BANKNIFTY22NOV2343600CE,4099.5,0,4099.5,5000000
655d75de0bc4ecf4b936e3ff,MTRS_3C,D8460002,BANKNIFTY22NOV2343600CE,4099.5,0,4099.5,2700000
655d75de0bc4ecf4b936e400,MTRS_3C,B1700057,BANKNIFTY22NOV2342000PE,-42,0,-42,5000000
655d75de0bc4ecf4b936e401,MTRS_3C,D8460002,BANKNIFTY22NOV2342000PE,-42,0,-42,2700000
655d75de0bc4ecf4b936e402,MTRS_2C,D8460002,BANKNIFTY22NOV2343600CE,4101,0,4101,2700000
655d75de0bc4ecf4b936e403,MTRS_2C,D8460002,BANKNIFTY22NOV2342100PE,-48,0,-48,2700000
655d75de0bc4ecf4b936e404,MTR_2C,B1700057,BANKNIFTY22NOV2343600CE,4093.5,0,4093.5,5000000
655d75de0bc4ecf4b936e405,MTR_2C,D9550016,BANKNIFTY22NOV2343600CE,2046.75,0,2046.75,1600000
655d75de0bc4ecf4b936e406,MTR_2C,B1700057,BANKNIFTY22NOV2341200PE,-13.5,0,-13.5,5000000
655d75de0bc4ecf4b936e407,MTR_2C,D9550016,BANKNIFTY22NOV2341200PE,-6.75,0,-6.75,1600000
655d75de0bc4ecf4b936e408,MagicTrend50,D8460007,BANKNIFTY22NOV2343600CE,10241.25,0,10241.25,1700000
655d75de0bc4ecf4b936e409,MagicTrend50,D7730012,BANKNIFTY22NOV2343600CE,4099.5,0,4099.5,600000
655d75de0bc4ecf4b936e40a,MagicTrend50,D9550006,BANKNIFTY22NOV2343600CE,4099.05,0,4099.05,900000
655d75de0bc4ecf4b936e40b,MagicTrend50,D9550019,BANKNIFTY22NOV2343600CE,2049.75,0,2049.75,600000
655d75de0bc4ecf4b936e40c,MagicTrend50,D8460003,BANKNIFTY22NOV2343600CE,4098,0,4098,900000
655d75de0bc4ecf4b936e40d,MagicTrend50,D0151150,BANKNIFTY22NOV2343600CE,4098,0,4098,900000
655d75de0bc4ecf4b936e40e,MagicTrend50,D7730021,BANKNIFTY22NOV2343600CE,4096.5,0,4096.5,1000000
655d75de0bc4ecf4b936e40f,MagicTrend50,D9550018,BANKNIFTY22NOV2343600CE,2048.25,0,2048.25,600000
655d75de0bc4ecf4b936e410,MagicTrend50,D9550005,BANKNIFTY22NOV2343600CE,4096.5,0,4096.5,1000000
655d75de0bc4ecf4b936e411,MagicTrend50,D9550004,BANKNIFTY22NOV2343600CE,4095,0,4095,1000000
655d75de0bc4ecf4b936e412,MagicTrend50,D9550016,BANKNIFTY22NOV2343600CE,4098,0,4098,1600000
655d75de0bc4ecf4b936e413,MagicTrend50,D8460005,BANKNIFTY22NOV2343600CE,4096.5,0,4096.5,1400000
655d75de0bc4ecf4b936e414,MagicTrend50,D9550014,BANKNIFTY22NOV2343600CE,4098,0,4098,600000
655d75de0bc4ecf4b936e415,MagicTrend50,D8460004,BANKNIFTY22NOV2343600CE,4098,0,4098,600000
655d75de0bc4ecf4b936e416,MagicTrend50,D0350354,BANKNIFTY22NOV2343600CE,4098,0,4098,600000
655d75de0bc4ecf4b936e417,MagicTrend50,D7730004,BANKNIFTY22NOV2343600CE,4098,0,4098,900000
655d75de0bc4ecf4b936e418,MagicTrend50,D7730022,BANKNIFTY22NOV2343600CE,12298.5,0,12298.5,650000
655d75de0bc4ecf4b936e419,MagicTrend50,D7730010,BANKNIFTY22NOV2343600CE,2048.25,0,2048.25,600000
655d75de0bc4ecf4b936e41a,MagicTrend50,D8460002,BANKNIFTY22NOV2343600CE,12298.5,0,12298.5,2700000
655d75de0bc4ecf4b936e41b,MagicTrend50,D9550011,BANKNIFTY22NOV2343600CE,2048.25,0,2048.25,600000
655d75de0bc4ecf4b936e41c,MagicTrend50,D8460006,BANKNIFTY22NOV2343600CE,4098,0,4098,1000000
655d75de0bc4ecf4b936e41d,MagicTrend50,D9550012,BANKNIFTY22NOV2343600CE,12295.5,0,12295.5,3000000
655d75de0bc4ecf4b936e41e,MagicTrend50,D9550017,BANKNIFTY22NOV2343600CE,4098,0,4098,1000000
655d75de0bc4ecf4b936e41f,MagicTrend50,D7730008,BANKNIFTY22NOV2343600CE,8199,0,8199,2000000
655d75de0bc4ecf4b936e420,MagicTrend50,D9550002,BANKNIFTY22NOV2343600CE,8199,0,8199,2400000
655d75de0bc4ecf4b936e421,MagicTrend50,B1700057,BANKNIFTY22NOV2343600CE,8195.4,0,8195.4,5000000
655d75de0bc4ecf4b936e422,MagicTrend50,D7730007,BANKNIFTY22NOV2343600CE,12294,0,12294,1800000
655d75de0bc4ecf4b936e423,DRB_N,D7730022,NIFTY23NOV2318650PE,-20,0,-20,650000
655d75de0bc4ecf4b936e424,DRB_N,D9550016,NIFTY23NOV2318650PE,-20,0,-20,1600000
655d75de0bc4ecf4b936e425,DRB_N,D8460002,NIFTY23NOV2318650PE,-20,0,-20,2700000
655d75de0bc4ecf4b936e426,MagicRS,D9550012,BANKNIFTY22NOV2342100PE,-42,0,-42,3000000
655d75de0bc4ecf4b936e427,MagicRS,D8460007,BANKNIFTY22NOV2342100PE,-42,0,-42,1700000
655d75de0bc4ecf4b936e428,MagicRS,D8460006,BANKNIFTY22NOV2342100PE,-42,0,-42,1000000
655d75de0bc4ecf4b936e429,MagicRS,D7730022,BANKNIFTY22NOV2342100PE,-84,0,-84,650000
655d75de0bc4ecf4b936e42a,MagicRS,D8460005,BANKNIFTY22NOV2342100PE,-42,0,-42,1400000
655d75de0bc4ecf4b936e42b,MagicRS,D8460002,BANKNIFTY22NOV2342100PE,-42,0,-42,2700000
655d75de0bc4ecf4b936e42c,MagicRS,D9550016,BANKNIFTY22NOV2342100PE,-42,0,-42,1600000
655d75de0bc4ecf4b936e42d,MagicRS,D9550018,BANKNIFTY22NOV2342100PE,-21,0,-21,600000
655d75de0bc4ecf4b936e42e,MagicRS,D8460003,BANKNIFTY22NOV2342100PE,-42,0,-42,900000
655d75de0bc4ecf4b936e42f,MagicRS,D9550019,BANKNIFTY22NOV2342100PE,-21,0,-21,600000
655d75de0bc4ecf4b936e430,MagicRS,D9550017,BANKNIFTY22NOV2342100PE,-42,0,-42,1000000
655d75de0bc4ecf4b936e431,MagicRS,D7730010,BANKNIFTY22NOV2342100PE,-21,0,-21,600000
655d75de0bc4ecf4b936e432,MagicRS,D9550002,BANKNIFTY22NOV2342100PE,-42,0,-42,2400000
655d75de0bc4ecf4b936e433,MagicRS,D7730021,BANKNIFTY22NOV2342100PE,-42,0,-42,1000000
655d75de0bc4ecf4b936e434,MagicRS,D9550006,BANKNIFTY22NOV2342100PE,-42,0,-42,900000
655d75de0bc4ecf4b936e435,MagicRS,B1700057,BANKNIFTY22NOV2342100PE,-84,0,-84,5000000
655d75de0bc4ecf4b936e436,MagicRS,D7730012,BANKNIFTY22NOV2342100PE,-42,0,-42,600000
655d75de0bc4ecf4b936e437,MagicRS,D9550004,BANKNIFTY22NOV2342100PE,-42,0,-42,1000000
655d75de0bc4ecf4b936e438,MagicRS,D8460004,BANKNIFTY22NOV2342100PE,-42,0,-42,600000
655d75de0bc4ecf4b936e439,MagicRS,D7730004,BANKNIFTY22NOV2342100PE,-42,0,-42,900000
655d75de0bc4ecf4b936e43a,MagicRS,D0350354,BANKNIFTY22NOV2342100PE,-42,0,-42,600000
655d75de0bc4ecf4b936e43b,DRBS_BN,B1700057,BANKNIFTY22NOV2342400PE,-57,0,-57,5000000
655d75de0bc4ecf4b936e43c,MagicRS,D7730007,BANKNIFTY22NOV2342100PE,-42,0,-42,1800000
655d75de0bc4ecf4b936e43d,MagicRS,D7730008,BANKNIFTY22NOV2342100PE,-42,0,-42,2000000
655d75de0bc4ecf4b936e43e,MagicRS,D0151150,BANKNIFTY22NOV2342100PE,-42,0,-42,900000
655d75de0bc4ecf4b936e43f,MagicRS,D9550014,BANKNIFTY22NOV2342100PE,-42,0,-42,600000
655d75de0bc4ecf4b936e440,MagicRS,D9550011,BANKNIFTY22NOV2342100PE,-21,0,-21,600000
655d75de0bc4ecf4b936e441,MagicRS,D9550005,BANKNIFTY22NOV2342100PE,-42,0,-42,1000000
655d75de0bc4ecf4b936e442,DRBS_N,B1700057,NIFTY23NOV2319500PE,-262.5,0,-262.5,5000000
655d75de0bc4ecf4b936e443,ProtectionHedge,D8460002,BANKNIFTY22NOV2341500PE,-126,0,-126,2700000
655d75de0bc4ecf4b936e444,ProtectionHedge,D8460002,NIFTY23NOV2318950PE,-70,0,-70,2700000
655d797e0bc4ecf4b936e445,MR50_DC,D8460007,BANKNIFTY30NOV2343500PE,-2380.5,0,-2380.5,1700000
655d797e0bc4ecf4b936e446,MagicReversal50,D7730008,BANKNIFTY30NOV2343500PE,-4756.5,0,-4756.5,2000000
